# Renewables.ninja Wind (Point API) - 53.135, -5.555 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.13479"""," ""lon"": ""-5.5548"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1000"""," ""height"": ""140"""," ""turbine"": ""Vestas V164 7000"""," ""raw"": true}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
12/06/2019 18:00,12/06/2019 19:00,745.434,10.799,,,,,,,,,,,
12/06/2019 19:00,12/06/2019 20:00,784.286,11.226,,,,,,,,,,,
12/06/2019 20:00,12/06/2019 21:00,802.452,11.445,,,,,,,,,,,
12/06/2019 21:00,12/06/2019 22:00,816.656,11.628,,,,,,,,,,,
12/06/2019 22:00,12/06/2019 23:00,830.231,11.814,,,,,,,,,,,
12/06/2019 23:00,13/06/2019 00:00,837.576,11.914,,,,,,,,,,,
13/06/2019 00:00,13/06/2019 01:00,858.89,12.245,,,,,,,,,,,
13/06/2019 01:00,13/06/2019 02:00,867.114,12.373,,,,,,,,,,,
13/06/2019 02:00,13/06/2019 03:00,862.646,12.306,,,,,,,,,,,
13/06/2019 03:00,13/06/2019 04:00,860.454,12.27,,,,,,,,,,,
13/06/2019 04:00,13/06/2019 05:00,859.323,12.252,,,,,,,,,,,
13/06/2019 05:00,13/06/2019 06:00,854.841,12.178,,,,,,,,,,,
13/06/2019 06:00,13/06/2019 07:00,848.782,12.086,,,,,,,,,,,
13/06/2019 07:00,13/06/2019 08:00,829.539,11.804,,,,,,,,,,,
13/06/2019 08:00,13/06/2019 09:00,788.057,11.267,,,,,,,,,,,
13/06/2019 09:00,13/06/2019 10:00,715.439,10.5,,,,,,,,,,,
13/06/2019 10:00,13/06/2019 11:00,588.629,9.402,,,,,,,,,,,
13/06/2019 11:00,13/06/2019 12:00,404.044,8.024,,,,,,,,,,,
13/06/2019 12:00,13/06/2019 13:00,241.235,6.727,,,,,,,,,,,
13/06/2019 13:00,13/06/2019 14:00,152.962,5.864,,,,,,,,,,,
13/06/2019 14:00,13/06/2019 15:00,127.666,5.556,,,,,,,,,,,
13/06/2019 15:00,13/06/2019 16:00,148.436,5.813,,,,,,,,,,,
13/06/2019 16:00,13/06/2019 17:00,177.843,6.132,,,,,,,,,,,
13/06/2019 17:00,13/06/2019 18:00,175.699,6.103,,,,,,,,,,,
13/06/2019 18:00,13/06/2019 19:00,141.054,5.727,,,,,,,,,,,
13/06/2019 19:00,13/06/2019 20:00,139.633,5.701,,,,,,,,,,,
13/06/2019 20:00,13/06/2019 21:00,169.293,6.041,,,,,,,,,,,
13/06/2019 21:00,13/06/2019 22:00,205.522,6.407,,,,,,,,,,,
13/06/2019 22:00,13/06/2019 23:00,231.927,6.651,,,,,,,,,,,
13/06/2019 23:00,14/06/2019 00:00,227.336,6.608,,,,,,,,,,,
14/06/2019 00:00,14/06/2019 01:00,205.697,6.408,,,,,,,,,,,
14/06/2019 01:00,14/06/2019 02:00,183.72,6.186,,,,,,,,,,,
14/06/2019 02:00,14/06/2019 03:00,161.842,5.953,,,,,,,,,,,
14/06/2019 03:00,14/06/2019 04:00,123.092,5.508,,,,,,,,,,,
14/06/2019 04:00,14/06/2019 05:00,82.733,4.936,,,,,,,,,,,
14/06/2019 05:00,14/06/2019 06:00,61.307,4.563,,,,,,,,,,,
14/06/2019 06:00,14/06/2019 07:00,61.659,4.57,,,,,,,,,,,
14/06/2019 07:00,14/06/2019 08:00,96.829,5.151,,,,,,,,,,,
14/06/2019 08:00,14/06/2019 09:00,175.791,6.11,,,,,,,,,,,
14/06/2019 09:00,14/06/2019 10:00,272.104,6.993,,,,,,,,,,,
14/06/2019 10:00,14/06/2019 11:00,378.982,7.837,,,,,,,,,,,
14/06/2019 11:00,14/06/2019 12:00,501.058,8.737,,,,,,,,,,,
14/06/2019 12:00,14/06/2019 13:00,610.351,9.576,,,,,,,,,,,
14/06/2019 13:00,14/06/2019 14:00,682.486,10.187,,,,,,,,,,,
14/06/2019 14:00,14/06/2019 15:00,728.788,10.624,,,,,,,,,,,
14/06/2019 15:00,14/06/2019 16:00,754.796,10.888,,,,,,,,,,,
14/06/2019 16:00,14/06/2019 17:00,753.187,10.876,,,,,,,,,,,
14/06/2019 17:00,14/06/2019 18:00,740.672,10.749,,,,,,,,,,,
14/06/2019 18:00,14/06/2019 19:00,737.81,10.721,,,,,,,,,,,
14/06/2019 19:00,14/06/2019 20:00,738.139,10.724,,,,,,,,,,,
14/06/2019 20:00,14/06/2019 21:00,717.764,10.522,,,,,,,,,,,
14/06/2019 21:00,14/06/2019 22:00,660.943,10.004,,,,,,,,,,,
14/06/2019 22:00,14/06/2019 23:00,613.669,9.61,,,,,,,,,,,
14/06/2019 23:00,15/06/2019 00:00,598.533,9.484,,,,,,,,,,,
15/06/2019 00:00,15/06/2019 01:00,647.491,9.889,,,,,,,,,,,
15/06/2019 01:00,15/06/2019 02:00,700.665,10.355,,,,,,,,,,,
15/06/2019 02:00,15/06/2019 03:00,695.109,10.309,,,,,,,,,,,
15/06/2019 03:00,15/06/2019 04:00,630.821,9.75,,,,,,,,,,,
15/06/2019 04:00,15/06/2019 05:00,534.997,8.989,,,,,,,,,,,
15/06/2019 05:00,15/06/2019 06:00,357.618,7.669,,,,,,,,,,,
15/06/2019 06:00,15/06/2019 07:00,189.433,6.242,,,,,,,,,,,
15/06/2019 07:00,15/06/2019 08:00,159.75,5.939,,,,,,,,,,,
15/06/2019 08:00,15/06/2019 09:00,254.944,6.847,,,,,,,,,,,
15/06/2019 09:00,15/06/2019 10:00,351.564,7.631,,,,,,,,,,,
15/06/2019 10:00,15/06/2019 11:00,365.46,7.734,,,,,,,,,,,
15/06/2019 11:00,15/06/2019 12:00,358.613,7.686,,,,,,,,,,,
15/06/2019 12:00,15/06/2019 13:00,358.872,7.688,,,,,,,,,,,
15/06/2019 13:00,15/06/2019 14:00,388.573,7.911,,,,,,,,,,,
15/06/2019 14:00,15/06/2019 15:00,464.445,8.473,,,,,,,,,,,
15/06/2019 15:00,15/06/2019 16:00,537.967,9.011,,,,,,,,,,,
15/06/2019 16:00,15/06/2019 17:00,584.786,9.38,,,,,,,,,,,
15/06/2019 17:00,15/06/2019 18:00,600.005,9.492,,,,,,,,,,,
15/06/2019 18:00,15/06/2019 19:00,561.601,9.191,,,,,,,,,,,
15/06/2019 19:00,15/06/2019 20:00,517.759,8.868,,,,,,,,,,,
15/06/2019 20:00,15/06/2019 21:00,508.373,8.794,,,,,,,,,,,
15/06/2019 21:00,15/06/2019 22:00,531.469,8.971,,,,,,,,,,,
15/06/2019 22:00,15/06/2019 23:00,546.319,9.083,,,,,,,,,,,
15/06/2019 23:00,16/06/2019 00:00,534.862,8.988,,,,,,,,,,,
16/06/2019 00:00,16/06/2019 01:00,505.092,8.772,,,,,,,,,,,
16/06/2019 01:00,16/06/2019 02:00,449.089,8.352,,,,,,,,,,,
16/06/2019 02:00,16/06/2019 03:00,387.901,7.899,,,,,,,,,,,
16/06/2019 03:00,16/06/2019 04:00,361.438,7.707,,,,,,,,,,,
16/06/2019 04:00,16/06/2019 05:00,351.245,7.625,,,,,,,,,,,
16/06/2019 05:00,16/06/2019 06:00,346.232,7.591,,,,,,,,,,,
16/06/2019 06:00,16/06/2019 07:00,349.571,7.614,,,,,,,,,,,
16/06/2019 07:00,16/06/2019 08:00,374.782,7.808,,,,,,,,,,,
16/06/2019 08:00,16/06/2019 09:00,393.195,7.946,,,,,,,,,,,
16/06/2019 09:00,16/06/2019 10:00,405.774,8.036,,,,,,,,,,,
16/06/2019 10:00,16/06/2019 11:00,452.814,8.387,,,,,,,,,,,
16/06/2019 11:00,16/06/2019 12:00,549.175,9.105,,,,,,,,,,,
16/06/2019 12:00,16/06/2019 13:00,672.49,10.097,,,,,,,,,,,
16/06/2019 13:00,16/06/2019 14:00,780.576,11.183,,,,,,,,,,,
16/06/2019 14:00,16/06/2019 15:00,832.327,11.843,,,,,,,,,,,
16/06/2019 15:00,16/06/2019 16:00,878.713,12.577,,,,,,,,,,,
16/06/2019 16:00,16/06/2019 17:00,923.695,13.553,,,,,,,,,,,
16/06/2019 17:00,16/06/2019 18:00,943.215,14.122,,,,,,,,,,,
16/06/2019 18:00,16/06/2019 19:00,950.522,14.377,,,,,,,,,,,
16/06/2019 19:00,16/06/2019 20:00,946.812,14.244,,,,,,,,,,,
16/06/2019 20:00,16/06/2019 21:00,934.139,13.837,,,,,,,,,,,
16/06/2019 21:00,16/06/2019 22:00,915.447,13.343,,,,,,,,,,,
16/06/2019 22:00,16/06/2019 23:00,875.154,12.518,,,,,,,,,,,
16/06/2019 23:00,17/06/2019 00:00,837.817,11.916,,,,,,,,,,,
17/06/2019 00:00,17/06/2019 01:00,788.101,11.262,,,,,,,,,,,
17/06/2019 01:00,17/06/2019 02:00,734.379,10.686,,,,,,,,,,,
17/06/2019 02:00,17/06/2019 03:00,683.176,10.192,,,,,,,,,,,
17/06/2019 03:00,17/06/2019 04:00,645.056,9.869,,,,,,,,,,,
17/06/2019 04:00,17/06/2019 05:00,662.121,10.015,,,,,,,,,,,
17/06/2019 05:00,17/06/2019 06:00,668.294,10.068,,,,,,,,,,,
17/06/2019 06:00,17/06/2019 07:00,699.461,10.344,,,,,,,,,,,
17/06/2019 07:00,17/06/2019 08:00,724.932,10.591,,,,,,,,,,,
17/06/2019 08:00,17/06/2019 09:00,751.317,10.852,,,,,,,,,,,
17/06/2019 09:00,17/06/2019 10:00,776.631,11.138,,,,,,,,,,,
17/06/2019 10:00,17/06/2019 11:00,803.102,11.454,,,,,,,,,,,
17/06/2019 11:00,17/06/2019 12:00,827.183,11.761,,,,,,,,,,,
17/06/2019 12:00,17/06/2019 13:00,837.937,11.917,,,,,,,,,,,
17/06/2019 13:00,17/06/2019 14:00,843.14,11.996,,,,,,,,,,,
17/06/2019 14:00,17/06/2019 15:00,841.308,11.973,,,,,,,,,,,
17/06/2019 15:00,17/06/2019 16:00,837.296,11.912,,,,,,,,,,,
17/06/2019 16:00,17/06/2019 17:00,819.9,11.665,,,,,,,,,,,
17/06/2019 17:00,17/06/2019 18:00,788.035,11.269,,,,,,,,,,,
17/06/2019 18:00,17/06/2019 19:00,757.182,10.923,,,,,,,,,,,
17/06/2019 19:00,17/06/2019 20:00,731.818,10.652,,,,,,,,,,,
17/06/2019 20:00,17/06/2019 21:00,716.75,10.513,,,,,,,,,,,
17/06/2019 21:00,17/06/2019 22:00,693.06,10.29,,,,,,,,,,,
17/06/2019 22:00,17/06/2019 23:00,647.142,9.886,,,,,,,,,,,
17/06/2019 23:00,18/06/2019 00:00,588.233,9.398,,,,,,,,,,,
18/06/2019 00:00,18/06/2019 01:00,514.247,8.842,,,,,,,,,,,
18/06/2019 01:00,18/06/2019 02:00,429.297,8.214,,,,,,,,,,,
18/06/2019 02:00,18/06/2019 03:00,359.387,7.692,,,,,,,,,,,
18/06/2019 03:00,18/06/2019 04:00,313.915,7.331,,,,,,,,,,,
18/06/2019 04:00,18/06/2019 05:00,260.29,6.896,,,,,,,,,,,
18/06/2019 05:00,18/06/2019 06:00,198.575,6.333,,,,,,,,,,,
18/06/2019 06:00,18/06/2019 07:00,140.381,5.712,,,,,,,,,,,
18/06/2019 07:00,18/06/2019 08:00,134.588,5.65,,,,,,,,,,,
18/06/2019 08:00,18/06/2019 09:00,147.991,5.798,,,,,,,,,,,
18/06/2019 09:00,18/06/2019 10:00,150.079,5.831,,,,,,,,,,,
18/06/2019 10:00,18/06/2019 11:00,140.805,5.724,,,,,,,,,,,
18/06/2019 11:00,18/06/2019 12:00,125.794,5.533,,,,,,,,,,,
18/06/2019 12:00,18/06/2019 13:00,102.834,5.237,,,,,,,,,,,
18/06/2019 13:00,18/06/2019 14:00,94.786,5.121,,,,,,,,,,,
18/06/2019 14:00,18/06/2019 15:00,107.591,5.294,,,,,,,,,,,
18/06/2019 15:00,18/06/2019 16:00,120.393,5.473,,,,,,,,,,,
18/06/2019 16:00,18/06/2019 17:00,143.733,5.759,,,,,,,,,,,
18/06/2019 17:00,18/06/2019 18:00,173.166,6.077,,,,,,,,,,,
18/06/2019 18:00,18/06/2019 19:00,208.025,6.43,,,,,,,,,,,
18/06/2019 19:00,18/06/2019 20:00,230.994,6.643,,,,,,,,,,,
18/06/2019 20:00,18/06/2019 21:00,216.911,6.514,,,,,,,,,,,
18/06/2019 21:00,18/06/2019 22:00,208.572,6.433,,,,,,,,,,,
18/06/2019 22:00,18/06/2019 23:00,199.353,6.344,,,,,,,,,,,
18/06/2019 23:00,19/06/2019 00:00,191.157,6.259,,,,,,,,,,,
19/06/2019 00:00,19/06/2019 01:00,186.441,6.212,,,,,,,,,,,
19/06/2019 01:00,19/06/2019 02:00,176.755,6.12,,,,,,,,,,,
19/06/2019 02:00,19/06/2019 03:00,171.141,6.062,,,,,,,,,,,
19/06/2019 03:00,19/06/2019 04:00,173.818,6.089,,,,,,,,,,,
19/06/2019 04:00,19/06/2019 05:00,193.945,6.294,,,,,,,,,,,
19/06/2019 05:00,19/06/2019 06:00,205.112,6.403,,,,,,,,,,,
19/06/2019 06:00,19/06/2019 07:00,198.389,6.329,,,,,,,,,,,
19/06/2019 07:00,19/06/2019 08:00,212.155,6.462,,,,,,,,,,,
19/06/2019 08:00,19/06/2019 09:00,215.751,6.503,,,,,,,,,,,
19/06/2019 09:00,19/06/2019 10:00,186.541,6.22,,,,,,,,,,,
19/06/2019 10:00,19/06/2019 11:00,134.384,5.648,,,,,,,,,,,
19/06/2019 11:00,19/06/2019 12:00,95.723,5.135,,,,,,,,,,,
19/06/2019 12:00,19/06/2019 13:00,91.771,5.067,,,,,,,,,,,
19/06/2019 13:00,19/06/2019 14:00,129.632,5.587,,,,,,,,,,,
19/06/2019 14:00,19/06/2019 15:00,203.717,6.389,,,,,,,,,,,
19/06/2019 15:00,19/06/2019 16:00,317.085,7.362,,,,,,,,,,,
19/06/2019 16:00,19/06/2019 17:00,436.867,8.26,,,,,,,,,,,
19/06/2019 17:00,19/06/2019 18:00,510.055,8.811,,,,,,,,,,,
19/06/2019 18:00,19/06/2019 19:00,536.963,9.006,,,,,,,,,,,
19/06/2019 19:00,19/06/2019 20:00,540.608,9.039,,,,,,,,,,,
19/06/2019 20:00,19/06/2019 21:00,495.17,8.697,,,,,,,,,,,
19/06/2019 21:00,19/06/2019 22:00,485.902,8.631,,,,,,,,,,,
19/06/2019 22:00,19/06/2019 23:00,540.57,9.03,,,,,,,,,,,
19/06/2019 23:00,20/06/2019 00:00,543.251,9.052,,,,,,,,,,,
20/06/2019 00:00,20/06/2019 01:00,526.017,8.929,,,,,,,,,,,
20/06/2019 01:00,20/06/2019 02:00,518.864,8.876,,,,,,,,,,,
20/06/2019 02:00,20/06/2019 03:00,523.35,8.906,,,,,,,,,,,
20/06/2019 03:00,20/06/2019 04:00,520.61,8.889,,,,,,,,,,,
20/06/2019 04:00,20/06/2019 05:00,489.771,8.658,,,,,,,,,,,
20/06/2019 05:00,20/06/2019 06:00,452.426,8.384,,,,,,,,,,,
20/06/2019 06:00,20/06/2019 07:00,413.794,8.095,,,,,,,,,,,
20/06/2019 07:00,20/06/2019 08:00,384.299,7.874,,,,,,,,,,,
20/06/2019 08:00,20/06/2019 09:00,357.809,7.677,,,,,,,,,,,
20/06/2019 09:00,20/06/2019 10:00,329.204,7.46,,,,,,,,,,,
20/06/2019 10:00,20/06/2019 11:00,297.643,7.209,,,,,,,,,,,
20/06/2019 11:00,20/06/2019 12:00,279.585,7.062,,,,,,,,,,,
20/06/2019 12:00,20/06/2019 13:00,277.207,7.042,,,,,,,,,,,
20/06/2019 13:00,20/06/2019 14:00,296.46,7.198,,,,,,,,,,,
20/06/2019 14:00,20/06/2019 15:00,326.106,7.433,,,,,,,,,,,
20/06/2019 15:00,20/06/2019 16:00,349.501,7.613,,,,,,,,,,,
20/06/2019 16:00,20/06/2019 17:00,359.887,7.696,,,,,,,,,,,
20/06/2019 17:00,20/06/2019 18:00,363.317,7.722,,,,,,,,,,,
20/06/2019 18:00,20/06/2019 19:00,351.269,7.629,,,,,,,,,,,
20/06/2019 19:00,20/06/2019 20:00,336.804,7.51,,,,,,,,,,,
20/06/2019 20:00,20/06/2019 21:00,345.481,7.578,,,,,,,,,,,
20/06/2019 21:00,20/06/2019 22:00,376.207,7.819,,,,,,,,,,,
20/06/2019 22:00,20/06/2019 23:00,410.215,8.071,,,,,,,,,,,
20/06/2019 23:00,21/06/2019 00:00,422.371,8.161,,,,,,,,,,,
21/06/2019 00:00,21/06/2019 01:00,411.408,8.076,,,,,,,,,,,
21/06/2019 01:00,21/06/2019 02:00,394.012,7.952,,,,,,,,,,,
21/06/2019 02:00,21/06/2019 03:00,388.701,7.911,,,,,,,,,,,
21/06/2019 03:00,21/06/2019 04:00,369.705,7.77,,,,,,,,,,,
21/06/2019 04:00,21/06/2019 05:00,336.928,7.512,,,,,,,,,,,
21/06/2019 05:00,21/06/2019 06:00,272.104,6.993,,,,,,,,,,,
21/06/2019 06:00,21/06/2019 07:00,212.169,6.464,,,,,,,,,,,
21/06/2019 07:00,21/06/2019 08:00,164.312,5.98,,,,,,,,,,,
21/06/2019 08:00,21/06/2019 09:00,109.969,5.336,,,,,,,,,,,
21/06/2019 09:00,21/06/2019 10:00,67.125,4.671,,,,,,,,,,,
21/06/2019 10:00,21/06/2019 11:00,39.796,4.103,,,,,,,,,,,
21/06/2019 11:00,21/06/2019 12:00,25.353,3.698,,,,,,,,,,,
21/06/2019 12:00,21/06/2019 13:00,20.372,3.535,,,,,,,,,,,
21/06/2019 13:00,21/06/2019 14:00,28.293,3.795,,,,,,,,,,,
21/06/2019 14:00,21/06/2019 15:00,65.514,4.633,,,,,,,,,,,
21/06/2019 15:00,21/06/2019 16:00,130.703,5.603,,,,,,,,,,,
21/06/2019 16:00,21/06/2019 17:00,209.849,6.439,,,,,,,,,,,
21/06/2019 17:00,21/06/2019 18:00,288.814,7.134,,,,,,,,,,,
21/06/2019 18:00,21/06/2019 19:00,334.273,7.49,,,,,,,,,,,
21/06/2019 19:00,21/06/2019 20:00,351.054,7.619,,,,,,,,,,,
21/06/2019 20:00,21/06/2019 21:00,352.838,7.636,,,,,,,,,,,
21/06/2019 21:00,21/06/2019 22:00,325.348,7.42,,,,,,,,,,,
21/06/2019 22:00,21/06/2019 23:00,279.507,7.061,,,,,,,,,,,
21/06/2019 23:00,22/06/2019 00:00,231.118,6.644,,,,,,,,,,,
22/06/2019 00:00,22/06/2019 01:00,193.443,6.289,,,,,,,,,,,
22/06/2019 01:00,22/06/2019 02:00,171.207,6.062,,,,,,,,,,,
22/06/2019 02:00,22/06/2019 03:00,151.028,5.842,,,,,,,,,,,
22/06/2019 03:00,22/06/2019 04:00,148.182,5.809,,,,,,,,,,,
22/06/2019 04:00,22/06/2019 05:00,179.351,6.147,,,,,,,,,,,
22/06/2019 05:00,22/06/2019 06:00,161.765,5.952,,,,,,,,,,,
22/06/2019 06:00,22/06/2019 07:00,128.44,5.566,,,,,,,,,,,
22/06/2019 07:00,22/06/2019 08:00,114.822,5.401,,,,,,,,,,,
22/06/2019 08:00,22/06/2019 09:00,111.155,5.352,,,,,,,,,,,
22/06/2019 09:00,22/06/2019 10:00,101.066,5.212,,,,,,,,,,,
22/06/2019 10:00,22/06/2019 11:00,83.389,4.946,,,,,,,,,,,
22/06/2019 11:00,22/06/2019 12:00,68.764,4.7,,,,,,,,,,,
22/06/2019 12:00,22/06/2019 13:00,65.543,4.633,,,,,,,,,,,
22/06/2019 13:00,22/06/2019 14:00,55.244,4.445,,,,,,,,,,,
22/06/2019 14:00,22/06/2019 15:00,54.023,4.419,,,,,,,,,,,
22/06/2019 15:00,22/06/2019 16:00,56.847,4.477,,,,,,,,,,,
22/06/2019 16:00,22/06/2019 17:00,52.946,4.389,,,,,,,,,,,
22/06/2019 17:00,22/06/2019 18:00,61.105,4.559,,,,,,,,,,,
22/06/2019 18:00,22/06/2019 19:00,79.1,4.869,,,,,,,,,,,
22/06/2019 19:00,22/06/2019 20:00,97.02,5.154,,,,,,,,,,,
22/06/2019 20:00,22/06/2019 21:00,171.274,6.063,,,,,,,,,,,
22/06/2019 21:00,22/06/2019 22:00,291.81,7.161,,,,,,,,,,,
22/06/2019 22:00,22/06/2019 23:00,325.408,7.43,,,,,,,,,,,
22/06/2019 23:00,23/06/2019 00:00,316.468,7.354,,,,,,,,,,,
23/06/2019 00:00,23/06/2019 01:00,333.52,7.487,,,,,,,,,,,
23/06/2019 01:00,23/06/2019 02:00,381.64,7.856,,,,,,,,,,,
23/06/2019 02:00,23/06/2019 03:00,448.927,8.349,,,,,,,,,,,
23/06/2019 03:00,23/06/2019 04:00,526.356,8.933,,,,,,,,,,,
23/06/2019 04:00,23/06/2019 05:00,584.983,9.382,,,,,,,,,,,
23/06/2019 05:00,23/06/2019 06:00,599.991,9.497,,,,,,,,,,,
23/06/2019 06:00,23/06/2019 07:00,578.619,9.332,,,,,,,,,,,
23/06/2019 07:00,23/06/2019 08:00,554.899,9.144,,,,,,,,,,,
23/06/2019 08:00,23/06/2019 09:00,484.895,8.624,,,,,,,,,,,
23/06/2019 09:00,23/06/2019 10:00,451.035,8.374,,,,,,,,,,,
23/06/2019 10:00,23/06/2019 11:00,414.853,8.099,,,,,,,,,,,
23/06/2019 11:00,23/06/2019 12:00,388.318,7.906,,,,,,,,,,,
23/06/2019 12:00,23/06/2019 13:00,408.48,8.058,,,,,,,,,,,
23/06/2019 13:00,23/06/2019 14:00,445.967,8.327,,,,,,,,,,,
23/06/2019 14:00,23/06/2019 15:00,513.991,8.834,,,,,,,,,,,
23/06/2019 15:00,23/06/2019 16:00,616.984,9.637,,,,,,,,,,,
23/06/2019 16:00,23/06/2019 17:00,685.132,10.209,,,,,,,,,,,
23/06/2019 17:00,23/06/2019 18:00,724.715,10.587,,,,,,,,,,,
23/06/2019 18:00,23/06/2019 19:00,774.209,11.108,,,,,,,,,,,
23/06/2019 19:00,23/06/2019 20:00,806.912,11.501,,,,,,,,,,,
23/06/2019 20:00,23/06/2019 21:00,828.553,11.789,,,,,,,,,,,
23/06/2019 21:00,23/06/2019 22:00,835.559,11.889,,,,,,,,,,,
23/06/2019 22:00,23/06/2019 23:00,822.937,11.713,,,,,,,,,,,
23/06/2019 23:00,24/06/2019 00:00,769.834,11.061,,,,,,,,,,,
24/06/2019 00:00,24/06/2019 01:00,652.315,9.92,,,,,,,,,,,
24/06/2019 01:00,24/06/2019 02:00,468.803,8.503,,,,,,,,,,,
24/06/2019 02:00,24/06/2019 03:00,311.115,7.317,,,,,,,,,,,
24/06/2019 03:00,24/06/2019 04:00,225.618,6.592,,,,,,,,,,,
24/06/2019 04:00,24/06/2019 05:00,169.015,6.03,,,,,,,,,,,
24/06/2019 05:00,24/06/2019 06:00,110.482,5.343,,,,,,,,,,,
24/06/2019 06:00,24/06/2019 07:00,55.181,4.443,,,,,,,,,,,
24/06/2019 07:00,24/06/2019 08:00,23.297,3.628,,,,,,,,,,,
24/06/2019 08:00,24/06/2019 09:00,14.712,3.308,,,,,,,,,,,
24/06/2019 09:00,24/06/2019 10:00,16.01,3.362,,,,,,,,,,,
24/06/2019 10:00,24/06/2019 11:00,16.64,3.391,,,,,,,,,,,
24/06/2019 11:00,24/06/2019 12:00,18.857,3.47,,,,,,,,,,,
24/06/2019 12:00,24/06/2019 13:00,20.087,3.525,,,,,,,,,,,
24/06/2019 13:00,24/06/2019 14:00,19.459,3.493,,,,,,,,,,,
24/06/2019 14:00,24/06/2019 15:00,13.491,3.252,,,,,,,,,,,
24/06/2019 15:00,24/06/2019 16:00,5.662,2.77,,,,,,,,,,,
24/06/2019 16:00,24/06/2019 17:00,4.462,2.66,,,,,,,,,,,
24/06/2019 17:00,24/06/2019 18:00,9.199,3.023,,,,,,,,,,,
24/06/2019 18:00,24/06/2019 19:00,12.93,3.216,,,,,,,,,,,
24/06/2019 19:00,24/06/2019 20:00,9.405,3.035,,,,,,,,,,,
24/06/2019 20:00,24/06/2019 21:00,13.77,3.265,,,,,,,,,,,
24/06/2019 21:00,24/06/2019 22:00,19.151,3.481,,,,,,,,,,,
24/06/2019 22:00,24/06/2019 23:00,11.424,3.149,,,,,,,,,,,
24/06/2019 23:00,25/06/2019 00:00,4.195,2.632,,,,,,,,,,,
25/06/2019 00:00,25/06/2019 01:00,22.762,3.615,,,,,,,,,,,
25/06/2019 01:00,25/06/2019 02:00,79.885,4.886,,,,,,,,,,,
25/06/2019 02:00,25/06/2019 03:00,165.173,5.998,,,,,,,,,,,
25/06/2019 03:00,25/06/2019 04:00,234.063,6.665,,,,,,,,,,,
25/06/2019 04:00,25/06/2019 05:00,304.798,7.259,,,,,,,,,,,
25/06/2019 05:00,25/06/2019 06:00,339.671,7.541,,,,,,,,,,,
25/06/2019 06:00,25/06/2019 07:00,336.676,7.509,,,,,,,,,,,
25/06/2019 07:00,25/06/2019 08:00,352.564,7.635,,,,,,,,,,,
25/06/2019 08:00,25/06/2019 09:00,384.307,7.875,,,,,,,,,,,
25/06/2019 09:00,25/06/2019 10:00,411.015,8.074,,,,,,,,,,,
25/06/2019 10:00,25/06/2019 11:00,428.224,8.206,,,,,,,,,,,
25/06/2019 11:00,25/06/2019 12:00,459.561,8.434,,,,,,,,,,,
25/06/2019 12:00,25/06/2019 13:00,501.908,8.748,,,,,,,,,,,
25/06/2019 13:00,25/06/2019 14:00,547.104,9.089,,,,,,,,,,,
25/06/2019 14:00,25/06/2019 15:00,578.748,9.333,,,,,,,,,,,
25/06/2019 15:00,25/06/2019 16:00,593.685,9.449,,,,,,,,,,,
25/06/2019 16:00,25/06/2019 17:00,597.007,9.476,,,,,,,,,,,
25/06/2019 17:00,25/06/2019 18:00,602.508,9.514,,,,,,,,,,,
25/06/2019 18:00,25/06/2019 19:00,596.896,9.475,,,,,,,,,,,
25/06/2019 19:00,25/06/2019 20:00,590.194,9.416,,,,,,,,,,,
25/06/2019 20:00,25/06/2019 21:00,611.234,9.584,,,,,,,,,,,
25/06/2019 21:00,25/06/2019 22:00,634.313,9.779,,,,,,,,,,,
25/06/2019 22:00,25/06/2019 23:00,656.501,9.958,,,,,,,,,,,
25/06/2019 23:00,26/06/2019 00:00,678.685,10.156,,,,,,,,,,,
26/06/2019 00:00,26/06/2019 01:00,678.708,10.152,,,,,,,,,,,
26/06/2019 01:00,26/06/2019 02:00,662.088,10.014,,,,,,,,,,,
26/06/2019 02:00,26/06/2019 03:00,654.028,9.937,,,,,,,,,,,
26/06/2019 03:00,26/06/2019 04:00,627.197,9.716,,,,,,,,,,,
26/06/2019 04:00,26/06/2019 05:00,581.746,9.356,,,,,,,,,,,
26/06/2019 05:00,26/06/2019 06:00,507.526,8.791,,,,,,,,,,,
26/06/2019 06:00,26/06/2019 07:00,468.109,8.499,,,,,,,,,,,
26/06/2019 07:00,26/06/2019 08:00,458.59,8.42,,,,,,,,,,,
26/06/2019 08:00,26/06/2019 09:00,459.233,8.432,,,,,,,,,,,
26/06/2019 09:00,26/06/2019 10:00,492.468,8.675,,,,,,,,,,,
26/06/2019 10:00,26/06/2019 11:00,509.968,8.805,,,,,,,,,,,
26/06/2019 11:00,26/06/2019 12:00,504.596,8.765,,,,,,,,,,,
26/06/2019 12:00,26/06/2019 13:00,531.756,8.973,,,,,,,,,,,
